Layer Values,Parameter Name,Shape
-0.11810733,encoder_soil.fc1.weight,30x42
0.017472912,encoder_soil.fc1.weight,30x42
-0.17658368,encoder_soil.fc1.weight,30x42
-0.059278194,encoder_soil.fc1.weight,30x42
0.04305801,encoder_soil.fc1.weight,30x42
-0.33020997,encoder_soil.fc1.weight,30x42
-0.2237396,encoder_soil.fc1.weight,30x42
0.21312757,encoder_soil.fc1.weight,30x42
0.04683745,encoder_soil.fc1.weight,30x42
0.007994179,encoder_soil.fc1.weight,30x42
0.20633559,encoder_soil.fc1.weight,30x42
0.065182194,encoder_soil.fc1.weight,30x42
0.106399104,encoder_soil.fc1.weight,30x42
-0.14738044,encoder_soil.fc1.weight,30x42
-0.13640222,encoder_soil.fc1.weight,30x42
-0.006003974,encoder_soil.fc1.weight,30x42
-0.099052586,encoder_soil.fc1.weight,30x42
-0.043068666,encoder_soil.fc1.weight,30x42
-0.005697784,encoder_soil.fc1.weight,30x42
0.19937395,encoder_soil.fc1.weight,30x42
0.09821057,encoder_soil.fc1.weight,30x42
0.0901554,encoder_soil.fc1.weight,30x42
0.06979177,encoder_soil.fc1.weight,30x42
0.050026745,encoder_soil.fc1.weight,30x42
0.018854786,encoder_soil.fc1.weight,30x42
0.13703367,encoder_soil.fc1.weight,30x42
0.03462215,encoder_soil.fc1.weight,30x42
-0.1007495,encoder_soil.fc1.weight,30x42
-0.013000815,encoder_soil.fc1.weight,30x42
-0.22526616,encoder_soil.fc1.weight,30x42
-0.05153078,encoder_soil.fc1.weight,30x42
0.14592257,encoder_soil.fc1.weight,30x42
0.025913486,encoder_soil.fc1.weight,30x42
-0.22336635,encoder_soil.fc1.weight,30x42
-0.37250426,encoder_soil.fc1.weight,30x42
-0.19151388,encoder_soil.fc1.weight,30x42
-0.13997069,encoder_soil.fc1.weight,30x42
-0.14165267,encoder_soil.fc1.weight,30x42
-0.021504693,encoder_soil.fc1.weight,30x42
-0.106797,encoder_soil.fc1.weight,30x42
-0.23104508,encoder_soil.fc1.weight,30x42
-0.011219743,encoder_soil.fc1.weight,30x42
-0.037929155,encoder_soil.fc1.weight,30x42
-0.009225653,encoder_soil.fc1.weight,30x42
0.07387687,encoder_soil.fc1.weight,30x42
0.07995729,encoder_soil.fc1.weight,30x42
-0.06192543,encoder_soil.fc1.weight,30x42
0.08266263,encoder_soil.fc1.weight,30x42
-0.057432543,encoder_soil.fc1.weight,30x42
0.18289436,encoder_soil.fc1.weight,30x42
-0.10142361,encoder_soil.fc1.weight,30x42
0.09133743,encoder_soil.fc1.weight,30x42
0.0029763582,encoder_soil.fc1.weight,30x42
-0.14342669,encoder_soil.fc1.weight,30x42
-0.111412086,encoder_soil.fc1.weight,30x42
-0.2715223,encoder_soil.fc1.weight,30x42
-0.05560323,encoder_soil.fc1.weight,30x42
0.004227758,encoder_soil.fc1.weight,30x42
-0.30485559,encoder_soil.fc1.weight,30x42
-0.01181232,encoder_soil.fc1.weight,30x42
0.08484408,encoder_soil.fc1.weight,30x42
0.051938992,encoder_soil.fc1.weight,30x42
0.09998618,encoder_soil.fc1.weight,30x42
0.09056008,encoder_soil.fc1.weight,30x42
0.04755644,encoder_soil.fc1.weight,30x42
0.10622361,encoder_soil.fc1.weight,30x42
0.083754145,encoder_soil.fc1.weight,30x42
0.082392015,encoder_soil.fc1.weight,30x42
-0.08578642,encoder_soil.fc1.weight,30x42
0.2935591,encoder_soil.fc1.weight,30x42
-0.51853067,encoder_soil.fc1.weight,30x42
-0.1297031,encoder_soil.fc1.weight,30x42
-0.052709483,encoder_soil.fc1.weight,30x42
0.06342769,encoder_soil.fc1.weight,30x42
-0.0038459823,encoder_soil.fc1.weight,30x42
0.032727435,encoder_soil.fc1.weight,30x42
0.08815121,encoder_soil.fc1.weight,30x42
0.08191157,encoder_soil.fc1.weight,30x42
-0.0917922,encoder_soil.fc1.weight,30x42
0.048118304,encoder_soil.fc1.weight,30x42
0.030894222,encoder_soil.fc1.weight,30x42
-0.07030287,encoder_soil.fc1.weight,30x42
-0.06056315,encoder_soil.fc1.weight,30x42
0.02395801,encoder_soil.fc1.weight,30x42
0.12693101,encoder_soil.fc1.weight,30x42
0.13009457,encoder_soil.fc1.weight,30x42
0.21226826,encoder_soil.fc1.weight,30x42
-0.03495073,encoder_soil.fc1.weight,30x42
0.038492728,encoder_soil.fc1.weight,30x42
-0.27831483,encoder_soil.fc1.weight,30x42
-0.10785498,encoder_soil.fc1.weight,30x42
0.040623307,encoder_soil.fc1.weight,30x42
-0.10198297,encoder_soil.fc1.weight,30x42
0.24116263,encoder_soil.fc1.weight,30x42
-0.018463492,encoder_soil.fc1.weight,30x42
-0.0128141865,encoder_soil.fc1.weight,30x42
0.00866746,encoder_soil.fc1.weight,30x42
0.13473862,encoder_soil.fc1.weight,30x42
-0.115862116,encoder_soil.fc1.weight,30x42
-0.04624515,encoder_soil.fc1.weight,30x42
0.05773581,encoder_soil.fc1.weight,30x42
0.100634195,encoder_soil.fc1.weight,30x42
0.06502742,encoder_soil.fc1.weight,30x42
0.023793234,encoder_soil.fc1.weight,30x42
0.05021828,encoder_soil.fc1.weight,30x42
0.036879487,encoder_soil.fc1.weight,30x42
0.05416366,encoder_soil.fc1.weight,30x42
0.021002082,encoder_soil.fc1.weight,30x42
0.02396304,encoder_soil.fc1.weight,30x42
0.037475314,encoder_soil.fc1.weight,30x42
0.098159514,encoder_soil.fc1.weight,30x42
0.10049648,encoder_soil.fc1.weight,30x42
-0.0042168405,encoder_soil.fc1.weight,30x42
-0.10130616,encoder_soil.fc1.weight,30x42
-0.14160469,encoder_soil.fc1.weight,30x42
0.09439432,encoder_soil.fc1.weight,30x42
-0.18144803,encoder_soil.fc1.weight,30x42
-0.21379937,encoder_soil.fc1.weight,30x42
-0.19966646,encoder_soil.fc1.weight,30x42
0.04487732,encoder_soil.fc1.weight,30x42
0.15147647,encoder_soil.fc1.weight,30x42
0.04680534,encoder_soil.fc1.weight,30x42
-0.07148163,encoder_soil.fc1.weight,30x42
0.04823331,encoder_soil.fc1.weight,30x42
0.2238273,encoder_soil.fc1.weight,30x42
0.02462504,encoder_soil.fc1.weight,30x42
0.069048524,encoder_soil.fc1.weight,30x42
0.20263101,encoder_soil.fc1.weight,30x42
-0.2265999,encoder_soil.fc1.weight,30x42
-0.14664756,encoder_soil.fc1.weight,30x42
-0.15330224,encoder_soil.fc1.weight,30x42
-0.17848632,encoder_soil.fc1.weight,30x42
-0.24792549,encoder_soil.fc1.weight,30x42
0.0005713505,encoder_soil.fc1.weight,30x42
0.4050318,encoder_soil.fc1.weight,30x42
0.03067633,encoder_soil.fc1.weight,30x42
-0.21492077,encoder_soil.fc1.weight,30x42
0.35938835,encoder_soil.fc1.weight,30x42
0.11509124,encoder_soil.fc1.weight,30x42
0.151666,encoder_soil.fc1.weight,30x42
0.06630323,encoder_soil.fc1.weight,30x42
0.37314168,encoder_soil.fc1.weight,30x42
0.025719486,encoder_soil.fc1.weight,30x42
-0.11618838,encoder_soil.fc1.weight,30x42
0.010160846,encoder_soil.fc1.weight,30x42
0.26590502,encoder_soil.fc1.weight,30x42
0.14502586,encoder_soil.fc1.weight,30x42
0.07369348,encoder_soil.fc1.weight,30x42
0.04750533,encoder_soil.fc1.weight,30x42
0.031536307,encoder_soil.fc1.weight,30x42
0.026837647,encoder_soil.fc1.weight,30x42
0.23579633,encoder_soil.fc1.weight,30x42
-0.07569523,encoder_soil.fc1.weight,30x42
0.049301904,encoder_soil.fc1.weight,30x42
-0.17408505,encoder_soil.fc1.weight,30x42
-0.06494551,encoder_soil.fc1.weight,30x42
-0.08665903,encoder_soil.fc1.weight,30x42
-0.21356934,encoder_soil.fc1.weight,30x42
-0.13705637,encoder_soil.fc1.weight,30x42
-0.09892054,encoder_soil.fc1.weight,30x42
0.22515433,encoder_soil.fc1.weight,30x42
0.043291584,encoder_soil.fc1.weight,30x42
0.025015429,encoder_soil.fc1.weight,30x42
0.15282445,encoder_soil.fc1.weight,30x42
0.11642192,encoder_soil.fc1.weight,30x42
0.16594681,encoder_soil.fc1.weight,30x42
0.06909417,encoder_soil.fc1.weight,30x42
-0.15326658,encoder_soil.fc1.weight,30x42
-0.069617614,encoder_soil.fc1.weight,30x42
0.20776244,encoder_soil.fc1.weight,30x42
-0.26561844,encoder_soil.fc1.weight,30x42
-0.063889764,encoder_soil.fc1.weight,30x42
0.029813351,encoder_soil.fc1.weight,30x42
0.054119878,encoder_soil.fc1.weight,30x42
-0.15766063,encoder_soil.fc1.weight,30x42
0.19835678,encoder_soil.fc1.weight,30x42
0.134587,encoder_soil.fc1.weight,30x42
-0.076381,encoder_soil.fc1.weight,30x42
-0.16153665,encoder_soil.fc1.weight,30x42
0.15793264,encoder_soil.fc1.weight,30x42
0.114079736,encoder_soil.fc1.weight,30x42
-0.011499074,encoder_soil.fc1.weight,30x42
-0.07475109,encoder_soil.fc1.weight,30x42
-0.042335402,encoder_soil.fc1.weight,30x42
0.31913063,encoder_soil.fc1.weight,30x42
0.113498785,encoder_soil.fc1.weight,30x42
0.08900491,encoder_soil.fc1.weight,30x42
0.04725191,encoder_soil.fc1.weight,30x42
0.05356004,encoder_soil.fc1.weight,30x42
0.09352181,encoder_soil.fc1.weight,30x42
0.07244131,encoder_soil.fc1.weight,30x42
0.0983282,encoder_soil.fc1.weight,30x42
0.08652055,encoder_soil.fc1.weight,30x42
0.06382488,encoder_soil.fc1.weight,30x42
-0.12916327,encoder_soil.fc1.weight,30x42
0.027801739,encoder_soil.fc1.weight,30x42
-0.2722799,encoder_soil.fc1.weight,30x42
-0.1486793,encoder_soil.fc1.weight,30x42
-0.021979855,encoder_soil.fc1.weight,30x42
0.050900437,encoder_soil.fc1.weight,30x42
-0.018505953,encoder_soil.fc1.weight,30x42
0.031047085,encoder_soil.fc1.weight,30x42
-0.028075771,encoder_soil.fc1.weight,30x42
-0.034958847,encoder_soil.fc1.weight,30x42
-0.053864338,encoder_soil.fc1.weight,30x42
-0.1062457,encoder_soil.fc1.weight,30x42
0.1794905,encoder_soil.fc1.weight,30x42
0.15527047,encoder_soil.fc1.weight,30x42
-0.13382974,encoder_soil.fc1.weight,30x42
-0.058933772,encoder_soil.fc1.weight,30x42
-0.019885866,encoder_soil.fc1.weight,30x42
-0.116337635,encoder_soil.fc1.weight,30x42
0.15525272,encoder_soil.fc1.weight,30x42
0.00086944114,encoder_soil.fc1.weight,30x42
-0.044830166,encoder_soil.fc1.weight,30x42
0.08803987,encoder_soil.fc1.weight,30x42
-0.11543892,encoder_soil.fc1.weight,30x42
0.0768702,encoder_soil.fc1.weight,30x42
0.006195944,encoder_soil.fc1.weight,30x42
0.08918801,encoder_soil.fc1.weight,30x42
-0.13945419,encoder_soil.fc1.weight,30x42
0.16545476,encoder_soil.fc1.weight,30x42
0.15584324,encoder_soil.fc1.weight,30x42
-0.1644585,encoder_soil.fc1.weight,30x42
0.3471304,encoder_soil.fc1.weight,30x42
0.35026634,encoder_soil.fc1.weight,30x42
0.07582708,encoder_soil.fc1.weight,30x42
0.07001288,encoder_soil.fc1.weight,30x42
0.05463299,encoder_soil.fc1.weight,30x42
0.18917169,encoder_soil.fc1.weight,30x42
0.038661577,encoder_soil.fc1.weight,30x42
0.013275162,encoder_soil.fc1.weight,30x42
0.01651178,encoder_soil.fc1.weight,30x42
-0.04823071,encoder_soil.fc1.weight,30x42
0.025580507,encoder_soil.fc1.weight,30x42
0.091739,encoder_soil.fc1.weight,30x42
-0.1270771,encoder_soil.fc1.weight,30x42
0.07685071,encoder_soil.fc1.weight,30x42
0.53307855,encoder_soil.fc1.weight,30x42
-0.094362564,encoder_soil.fc1.weight,30x42
0.10687428,encoder_soil.fc1.weight,30x42
-0.13358104,encoder_soil.fc1.weight,30x42
-0.035681292,encoder_soil.fc1.weight,30x42
0.03360948,encoder_soil.fc1.weight,30x42
-0.06304066,encoder_soil.fc1.weight,30x42
-0.1156619,encoder_soil.fc1.weight,30x42
-0.053896874,encoder_soil.fc1.weight,30x42
0.022336489,encoder_soil.fc1.weight,30x42
-0.00015741309,encoder_soil.fc1.weight,30x42
-0.08519422,encoder_soil.fc1.weight,30x42
0.07108502,encoder_soil.fc1.weight,30x42
0.13619041,encoder_soil.fc1.weight,30x42
-0.03382355,encoder_soil.fc1.weight,30x42
-0.007328638,encoder_soil.fc1.weight,30x42
-0.13732734,encoder_soil.fc1.weight,30x42
0.00089872716,encoder_soil.fc1.weight,30x42
0.055085056,encoder_soil.fc1.weight,30x42
0.0027763739,encoder_soil.fc1.weight,30x42
0.023523033,encoder_soil.fc1.weight,30x42
0.0326178,encoder_soil.fc1.weight,30x42
0.1357481,encoder_soil.fc1.weight,30x42
-0.014441731,encoder_soil.fc1.weight,30x42
-0.10211394,encoder_soil.fc1.weight,30x42
-0.04416078,encoder_soil.fc1.weight,30x42
0.016883554,encoder_soil.fc1.weight,30x42
0.06599034,encoder_soil.fc1.weight,30x42
-0.034974348,encoder_soil.fc1.weight,30x42
-0.005915537,encoder_soil.fc1.weight,30x42
0.072870374,encoder_soil.fc1.weight,30x42
0.027592395,encoder_soil.fc1.weight,30x42
0.06463981,encoder_soil.fc1.weight,30x42
-0.05848914,encoder_soil.fc1.weight,30x42
0.010342663,encoder_soil.fc1.weight,30x42
0.023819037,encoder_soil.fc1.weight,30x42
0.040163886,encoder_soil.fc1.weight,30x42
0.04206369,encoder_soil.fc1.weight,30x42
0.066829234,encoder_soil.fc1.weight,30x42
-0.056213155,encoder_soil.fc1.weight,30x42
0.040085025,encoder_soil.fc1.weight,30x42
0.101023726,encoder_soil.fc1.weight,30x42
0.08734177,encoder_soil.fc1.weight,30x42
-0.2175549,encoder_soil.fc1.weight,30x42
-0.018731702,encoder_soil.fc1.weight,30x42
0.1158978,encoder_soil.fc1.weight,30x42
-0.02783763,encoder_soil.fc1.weight,30x42
-0.028972045,encoder_soil.fc1.weight,30x42
0.06438327,encoder_soil.fc1.weight,30x42
-0.020884324,encoder_soil.fc1.weight,30x42
0.03344257,encoder_soil.fc1.weight,30x42
0.25448734,encoder_soil.fc1.weight,30x42
0.17226705,encoder_soil.fc1.weight,30x42
-0.32620668,encoder_soil.fc1.weight,30x42
-0.018352719,encoder_soil.fc1.weight,30x42
-0.09473381,encoder_soil.fc1.weight,30x42
-0.0804998,encoder_soil.fc1.weight,30x42
0.18261337,encoder_soil.fc1.weight,30x42
0.27368072,encoder_soil.fc1.weight,30x42
-0.039261647,encoder_soil.fc1.weight,30x42
0.095103644,encoder_soil.fc1.weight,30x42
-0.11279257,encoder_soil.fc1.weight,30x42
0.09645284,encoder_soil.fc1.weight,30x42
0.16116108,encoder_soil.fc1.weight,30x42
0.07574507,encoder_soil.fc1.weight,30x42
-0.15458305,encoder_soil.fc1.weight,30x42
0.24636203,encoder_soil.fc1.weight,30x42
-0.021688292,encoder_soil.fc1.weight,30x42
0.13786596,encoder_soil.fc1.weight,30x42
-0.061579037,encoder_soil.fc1.weight,30x42
0.04227156,encoder_soil.fc1.weight,30x42
-0.022246463,encoder_soil.fc1.weight,30x42
-0.05209394,encoder_soil.fc1.weight,30x42
-0.042678595,encoder_soil.fc1.weight,30x42
0.12836659,encoder_soil.fc1.weight,30x42
0.24386738,encoder_soil.fc1.weight,30x42
0.1527538,encoder_soil.fc1.weight,30x42
0.124805465,encoder_soil.fc1.weight,30x42
0.13382646,encoder_soil.fc1.weight,30x42
0.13061643,encoder_soil.fc1.weight,30x42
0.13009496,encoder_soil.fc1.weight,30x42
0.20214255,encoder_soil.fc1.weight,30x42
0.0070636645,encoder_soil.fc1.weight,30x42
0.2172053,encoder_soil.fc1.weight,30x42
-0.21265297,encoder_soil.fc1.weight,30x42
-0.0057460875,encoder_soil.fc1.weight,30x42
0.034970284,encoder_soil.fc1.weight,30x42
-0.26233324,encoder_soil.fc1.weight,30x42
-0.0010129767,encoder_soil.fc1.weight,30x42
0.03402371,encoder_soil.fc1.weight,30x42
-0.14771886,encoder_soil.fc1.weight,30x42
-0.083244756,encoder_soil.fc1.weight,30x42
0.14848779,encoder_soil.fc1.weight,30x42
0.0805299,encoder_soil.fc1.weight,30x42
-0.07398011,encoder_soil.fc1.weight,30x42
0.0059379367,encoder_soil.fc1.weight,30x42
-0.013169511,encoder_soil.fc1.weight,30x42
0.0335967,encoder_soil.fc1.weight,30x42
-0.024847873,encoder_soil.fc1.weight,30x42
0.31983134,encoder_soil.fc1.weight,30x42
-0.15603882,encoder_soil.fc1.weight,30x42
0.06812934,encoder_soil.fc1.weight,30x42
-0.20528908,encoder_soil.fc1.weight,30x42
-0.16599885,encoder_soil.fc1.weight,30x42
0.24631123,encoder_soil.fc1.weight,30x42
0.32454252,encoder_soil.fc1.weight,30x42
0.07072795,encoder_soil.fc1.weight,30x42
-0.25341272,encoder_soil.fc1.weight,30x42
0.159775,encoder_soil.fc1.weight,30x42
-0.0026201967,encoder_soil.fc1.weight,30x42
0.02359834,encoder_soil.fc1.weight,30x42
-0.52786446,encoder_soil.fc1.weight,30x42
-0.19014238,encoder_soil.fc1.weight,30x42
0.024431936,encoder_soil.fc1.weight,30x42
-0.03592383,encoder_soil.fc1.weight,30x42
0.08339802,encoder_soil.fc1.weight,30x42
0.10281757,encoder_soil.fc1.weight,30x42
0.09214822,encoder_soil.fc1.weight,30x42
0.09859467,encoder_soil.fc1.weight,30x42
0.08070037,encoder_soil.fc1.weight,30x42
0.096773334,encoder_soil.fc1.weight,30x42
0.09645598,encoder_soil.fc1.weight,30x42
0.102646105,encoder_soil.fc1.weight,30x42
0.06100422,encoder_soil.fc1.weight,30x42
-0.2770488,encoder_soil.fc1.weight,30x42
-0.00026124195,encoder_soil.fc1.weight,30x42
-0.26554438,encoder_soil.fc1.weight,30x42
-0.23382,encoder_soil.fc1.weight,30x42
-0.017593566,encoder_soil.fc1.weight,30x42
-0.07676863,encoder_soil.fc1.weight,30x42
0.020802254,encoder_soil.fc1.weight,30x42
0.09364711,encoder_soil.fc1.weight,30x42
-0.10165724,encoder_soil.fc1.weight,30x42
0.008362337,encoder_soil.fc1.weight,30x42
0.08847248,encoder_soil.fc1.weight,30x42
0.042374726,encoder_soil.fc1.weight,30x42
-0.3613656,encoder_soil.fc1.weight,30x42
-0.02552992,encoder_soil.fc1.weight,30x42
0.0528413,encoder_soil.fc1.weight,30x42
-0.13029912,encoder_soil.fc1.weight,30x42
-0.13960582,encoder_soil.fc1.weight,30x42
0.13494807,encoder_soil.fc1.weight,30x42
0.07200779,encoder_soil.fc1.weight,30x42
0.036016352,encoder_soil.fc1.weight,30x42
0.21570064,encoder_soil.fc1.weight,30x42
0.23787574,encoder_soil.fc1.weight,30x42
0.10082246,encoder_soil.fc1.weight,30x42
-0.1434077,encoder_soil.fc1.weight,30x42
0.028342893,encoder_soil.fc1.weight,30x42
0.06902287,encoder_soil.fc1.weight,30x42
0.07066474,encoder_soil.fc1.weight,30x42
0.1202984,encoder_soil.fc1.weight,30x42
0.05482657,encoder_soil.fc1.weight,30x42
0.100182086,encoder_soil.fc1.weight,30x42
-0.023358949,encoder_soil.fc1.weight,30x42
0.058163796,encoder_soil.fc1.weight,30x42
0.100060694,encoder_soil.fc1.weight,30x42
0.16544813,encoder_soil.fc1.weight,30x42
0.1266906,encoder_soil.fc1.weight,30x42
0.0013368516,encoder_soil.fc1.weight,30x42
0.05584587,encoder_soil.fc1.weight,30x42
0.0881289,encoder_soil.fc1.weight,30x42
0.091608286,encoder_soil.fc1.weight,30x42
0.11315607,encoder_soil.fc1.weight,30x42
0.1190917,encoder_soil.fc1.weight,30x42
0.04158948,encoder_soil.fc1.weight,30x42
-0.05896707,encoder_soil.fc1.weight,30x42
0.06302482,encoder_soil.fc1.weight,30x42
-0.075679295,encoder_soil.fc1.weight,30x42
0.0811901,encoder_soil.fc1.weight,30x42
0.049810987,encoder_soil.fc1.weight,30x42
0.22315894,encoder_soil.fc1.weight,30x42
-0.09491708,encoder_soil.fc1.weight,30x42
-0.027048437,encoder_soil.fc1.weight,30x42
-0.020943739,encoder_soil.fc1.weight,30x42
0.1254059,encoder_soil.fc1.weight,30x42
-0.029797995,encoder_soil.fc1.weight,30x42
-0.19652599,encoder_soil.fc1.weight,30x42
0.03565376,encoder_soil.fc1.weight,30x42
-0.021202294,encoder_soil.fc1.weight,30x42
0.24129516,encoder_soil.fc1.weight,30x42
-0.11603278,encoder_soil.fc1.weight,30x42
-0.14034532,encoder_soil.fc1.weight,30x42
0.28021967,encoder_soil.fc1.weight,30x42
0.060786586,encoder_soil.fc1.weight,30x42
-0.22112855,encoder_soil.fc1.weight,30x42
0.15696688,encoder_soil.fc1.weight,30x42
0.21025194,encoder_soil.fc1.weight,30x42
-0.030547813,encoder_soil.fc1.weight,30x42
0.17944017,encoder_soil.fc1.weight,30x42
-0.11581477,encoder_soil.fc1.weight,30x42
0.07794606,encoder_soil.fc1.weight,30x42
0.29792714,encoder_soil.fc1.weight,30x42
-0.12732941,encoder_soil.fc1.weight,30x42
-0.3421192,encoder_soil.fc1.weight,30x42
0.03438806,encoder_soil.fc1.weight,30x42
-0.21612094,encoder_soil.fc1.weight,30x42
-0.123060755,encoder_soil.fc1.weight,30x42
-0.20369606,encoder_soil.fc1.weight,30x42
-0.1642109,encoder_soil.fc1.weight,30x42
-0.20146309,encoder_soil.fc1.weight,30x42
0.19713753,encoder_soil.fc1.weight,30x42
0.044057023,encoder_soil.fc1.weight,30x42
-0.032675963,encoder_soil.fc1.weight,30x42
0.030267436,encoder_soil.fc1.weight,30x42
-0.06095889,encoder_soil.fc1.weight,30x42
-0.09800573,encoder_soil.fc1.weight,30x42
0.19949561,encoder_soil.fc1.weight,30x42
0.05899786,encoder_soil.fc1.weight,30x42
0.421873,encoder_soil.fc1.weight,30x42
0.15693423,encoder_soil.fc1.weight,30x42
0.37677994,encoder_soil.fc1.weight,30x42
-0.030403072,encoder_soil.fc1.weight,30x42
-0.29727617,encoder_soil.fc1.weight,30x42
-0.055857807,encoder_soil.fc1.weight,30x42
0.04178946,encoder_soil.fc1.weight,30x42
-0.09284403,encoder_soil.fc1.weight,30x42
-0.070197694,encoder_soil.fc1.weight,30x42
0.24387726,encoder_soil.fc1.weight,30x42
0.15785703,encoder_soil.fc1.weight,30x42
-0.096648365,encoder_soil.fc1.weight,30x42
-0.2442094,encoder_soil.fc1.weight,30x42
0.025701903,encoder_soil.fc1.weight,30x42
0.076134376,encoder_soil.fc1.weight,30x42
-0.0048773694,encoder_soil.fc1.weight,30x42
-0.29123926,encoder_soil.fc1.weight,30x42
-0.22279063,encoder_soil.fc1.weight,30x42
-0.0021592132,encoder_soil.fc1.weight,30x42
-0.03930031,encoder_soil.fc1.weight,30x42
0.120712444,encoder_soil.fc1.weight,30x42
-0.21261403,encoder_soil.fc1.weight,30x42
0.018176863,encoder_soil.fc1.weight,30x42
-0.07939686,encoder_soil.fc1.weight,30x42
0.13986048,encoder_soil.fc1.weight,30x42
0.09036235,encoder_soil.fc1.weight,30x42
-0.044168327,encoder_soil.fc1.weight,30x42
-0.09350589,encoder_soil.fc1.weight,30x42
-0.036826953,encoder_soil.fc1.weight,30x42
0.0058585647,encoder_soil.fc1.weight,30x42
0.12693453,encoder_soil.fc1.weight,30x42
0.06641282,encoder_soil.fc1.weight,30x42
-0.050370988,encoder_soil.fc1.weight,30x42
-0.19807805,encoder_soil.fc1.weight,30x42
0.08241922,encoder_soil.fc1.weight,30x42
0.021923108,encoder_soil.fc1.weight,30x42
-0.03727771,encoder_soil.fc1.weight,30x42
0.033152018,encoder_soil.fc1.weight,30x42
-0.045902576,encoder_soil.fc1.weight,30x42
-0.10505729,encoder_soil.fc1.weight,30x42
0.12654778,encoder_soil.fc1.weight,30x42
0.17177923,encoder_soil.fc1.weight,30x42
-0.13364935,encoder_soil.fc1.weight,30x42
0.063821286,encoder_soil.fc1.weight,30x42
0.3255189,encoder_soil.fc1.weight,30x42
-0.036932386,encoder_soil.fc1.weight,30x42
0.064995736,encoder_soil.fc1.weight,30x42
0.003793032,encoder_soil.fc1.weight,30x42
0.019040564,encoder_soil.fc1.weight,30x42
0.09738681,encoder_soil.fc1.weight,30x42
0.03672839,encoder_soil.fc1.weight,30x42
0.047663003,encoder_soil.fc1.weight,30x42
0.08488936,encoder_soil.fc1.weight,30x42
0.16862705,encoder_soil.fc1.weight,30x42
0.25562844,encoder_soil.fc1.weight,30x42
-0.002615844,encoder_soil.fc1.weight,30x42
0.06489062,encoder_soil.fc1.weight,30x42
-0.12960401,encoder_soil.fc1.weight,30x42
-0.053790532,encoder_soil.fc1.weight,30x42
0.26235273,encoder_soil.fc1.weight,30x42
-0.15017775,encoder_soil.fc1.weight,30x42
-0.089378946,encoder_soil.fc1.weight,30x42
-0.13469045,encoder_soil.fc1.weight,30x42
0.04362169,encoder_soil.fc1.weight,30x42
0.094257,encoder_soil.fc1.weight,30x42
-0.11893471,encoder_soil.fc1.weight,30x42
-0.24259636,encoder_soil.fc1.weight,30x42
0.07570558,encoder_soil.fc1.weight,30x42
0.06291885,encoder_soil.fc1.weight,30x42
-0.019110303,encoder_soil.fc1.weight,30x42
0.06796743,encoder_soil.fc1.weight,30x42
-0.0979395,encoder_soil.fc1.weight,30x42
-0.1075669,encoder_soil.fc1.weight,30x42
0.10656031,encoder_soil.fc1.weight,30x42
0.082517825,encoder_soil.fc1.weight,30x42
0.23668854,encoder_soil.fc1.weight,30x42
0.10597873,encoder_soil.fc1.weight,30x42
0.124200255,encoder_soil.fc1.weight,30x42
0.14517066,encoder_soil.fc1.weight,30x42
0.10132453,encoder_soil.fc1.weight,30x42
0.18250486,encoder_soil.fc1.weight,30x42
0.17705235,encoder_soil.fc1.weight,30x42
0.09343072,encoder_soil.fc1.weight,30x42
-0.09466997,encoder_soil.fc1.weight,30x42
0.24277529,encoder_soil.fc1.weight,30x42
-0.1961568,encoder_soil.fc1.weight,30x42
-0.13274162,encoder_soil.fc1.weight,30x42
-0.13869198,encoder_soil.fc1.weight,30x42
-0.14799216,encoder_soil.fc1.weight,30x42
0.023790391,encoder_soil.fc1.weight,30x42
0.015032205,encoder_soil.fc1.weight,30x42
0.035400424,encoder_soil.fc1.weight,30x42
-0.022760807,encoder_soil.fc1.weight,30x42
-0.10055906,encoder_soil.fc1.weight,30x42
0.09872896,encoder_soil.fc1.weight,30x42
-0.25608185,encoder_soil.fc1.weight,30x42
-0.04240531,encoder_soil.fc1.weight,30x42
-0.06442839,encoder_soil.fc1.weight,30x42
0.32673833,encoder_soil.fc1.weight,30x42
-0.08448349,encoder_soil.fc1.weight,30x42
0.31777635,encoder_soil.fc1.weight,30x42
-0.010860129,encoder_soil.fc1.weight,30x42
-0.07207398,encoder_soil.fc1.weight,30x42
0.01106135,encoder_soil.fc1.weight,30x42
-0.1359961,encoder_soil.fc1.weight,30x42
0.09328713,encoder_soil.fc1.weight,30x42
0.0897678,encoder_soil.fc1.weight,30x42
-0.12224066,encoder_soil.fc1.weight,30x42
-0.34265038,encoder_soil.fc1.weight,30x42
-0.25230977,encoder_soil.fc1.weight,30x42
-0.0002660514,encoder_soil.fc1.weight,30x42
0.1271052,encoder_soil.fc1.weight,30x42
0.049881645,encoder_soil.fc1.weight,30x42
0.026934685,encoder_soil.fc1.weight,30x42
0.0160622,encoder_soil.fc1.weight,30x42
-0.063375846,encoder_soil.fc1.weight,30x42
0.0049773483,encoder_soil.fc1.weight,30x42
-0.0073678195,encoder_soil.fc1.weight,30x42
0.18792967,encoder_soil.fc1.weight,30x42
0.07953717,encoder_soil.fc1.weight,30x42
0.06912233,encoder_soil.fc1.weight,30x42
0.0447357,encoder_soil.fc1.weight,30x42
0.04568562,encoder_soil.fc1.weight,30x42
0.030776275,encoder_soil.fc1.weight,30x42
